Type	ID	Name	Caption	Modified	Version List	Date	Time	Compiled	Locked	Locked By
8	6016916	PM Setup Wizard 1	PM Setup Wizard	No	PM7.00.00.2.13	31-10-12	14:04:17	Yes	No	
8	6016917	Vendor Pmt Info. Subform	Vendor/Pmt Info. Subform	No	PM3.01.01.2.02	03-03-04	14:09:42	Yes	No	
8	6016918	Bank Account Subform	Bank Account Subform	No	PM3.01.01.2.02	03-03-04	14:10:34	Yes	No	
8	6016919	Bank Account Subform1	Bank Account Subform2	No	PM7.00.00.2.13	01-11-12	15:26:11	Yes	No	
8	6016920	Vendor Bank Name (Vend B Acc )	Vendor Bank Name	No	PM5.00.00.2.05	26-04-07	09:23:45	Yes	No	
8	6016921	PM Setup Wizard 2	PM Setup Wizard	No	PM7.00.00.2.13	31-10-12	14:05:16	Yes	No	
8	6016922	Bank Acc. Recon. Rules Subform	Bank Acc. Recon. Rules Subform	No	PM3.01.01.2.02	05-01-04	12:58:29	Yes	No	
8	6016923	Vendor Pmt Info. Subform1	Vendor/Pmt Info. Subform	No	PM3.01.01.2.02	04-03-04	16:11:29	Yes	No	
8	6016924	Danske Bank File List	Danke Bank Files	No	PM7.00.00.2.13	11-10-12	15:39:06	Yes	No	
8	6016925	PM Comments	PM Comments	No	PM3.01.01.2.09	09-12-09	14:43:58	Yes	No	
8	6016926	PM Activities	Payables	Yes	PM7.00.00.2.12,XXX	31-01-15	12:02:13	Yes	No	
8	6016927	PM FIK/GIK File	PM FIK/GIK File	No	PM7.00.00.2.13	01-11-12	15:29:33	Yes	No	
8	6016928	PM Bank Reconciliation	PM Bank Reconciliation	No	PM7.00.00.2.13	11-10-12	15:00:10	Yes	No	
8	6016929	PM Status File	PM Status File	No	PM7.00.00.2.14	13-11-13	15:52:01	Yes	No	
8	6016930	PM Role Center	Role Center	Yes	PM7.10.00.2.13,PMDK7.10.2.14 (INDLÆS IGEN)	14-01-15	19:36:39	Yes	No	
8	6016931	Continia License Agreement	Continia License Agreement	No	PM6.00.10.2.11	10-07-12	02:11:00	Yes	No	
8	6017150	NKS Setup	NKS Setup	No	PM3.01.01.2.10	10-09-10	10:49:42	Yes	No	
8	6017151	NKS File List	NKS File List	No	PM7.00.00.2.13	02-11-12	09:13:34	Yes	No	
8	6017152	Service Types	Service Types	No	PM3.01.01.2.04.01	05-04-06	10:02:12	Yes	No	
8	6017153	NKS Error Messages	NKS Error Messages	No	PM3.01.01.2.04.01	30-05-06	13:53:52	Yes	No	
8	6017154	NKS History	NKS History	No	PM3.01.01.2.04.01	31-05-06	10:20:58	Yes	No	
8	6017200	Bank Acc. Reconciliation Rules	Bank Acc. Reconciliation Rules	No	PM4.00.00.2.02	21-10-04	14:37:19	Yes	No	
8	6017201	Bank Acc. Reconciliation (PM)	Bank Acc. Reconciliation (PM)	No	PM7.00.00.2.14.10	18-11-13	15:37:57	Yes	No	
8	6017202	Bank Acc. Recon. Line PM	Bank Acc. Recon. Line PM	No	PM7.00.00.2.14.10	13-05-14	15:52:39	Yes	No	
8	6017203	Bank Acc. Recon. Line Advice	Bank Acc. Recon. Line Advice	No	PM3.01.01.2.13.01	14-08-13	10:48:44	Yes	No	
8	6017204	Reconciliation Suggestion List	Reconciliation Suggestion List	No	PM7.00.00.2.13.01	17-06-13	16:07:14	Yes	No	
8	6017205	Recon. Suggestion Entries	Recon. Suggestion Entries	No	PM7.00.00.2.13.01	17-06-13	16:07:48	Yes	No	
8	6017206	Apply Bank Acc. Ledger Ent. PM	Apply Bank Acc. Ledger Entries	Yes	NAVW13.00,PM7.00.00.2.14.10	29-04-15	11:46:48	Yes	No	
8	6017207	Bank Acc. Recon. List	Bank Acc. Recon. List	No	PM3.01.01.2.00	24-03-03	14:41:12	Yes	No	
8	6017208	Pmt. Ref. Search Rules	Pmt. Ref. Search Rules	No	PM3.01.01.2.10	20-01-11	13:49:25	Yes	No	
8	6017209	Apply Customer Entries (PM)	Apply Customer Entries (PM)	No	PM7.10.00.2.14	06-11-13	14:53:27	Yes	No	
8	6017210	Bank Acc. Recon. Adv. Sub	Bank Acc. Recon. Line Advice	No	PM6.00.10.2.14	06-11-13	14:28:53	Yes	No	
8	6017250	XTL Export Data	XTL Export Data	No	PM7.00.00.2.13	02-11-12	09:46:29	Yes	No	
8	6017251	XTL Export Data Advice	XTL Export Data Advice	No	PM3.01.01.2.09.01	11-11-09	13:56:34	Yes	No	
8	6017252	XTL Login	XTL Login	No	PM3.01.01.2.09	28-07-09	15:09:35	Yes	No	
8	6017253	XTL Banks	XTL Banks	No	PM3.01.01.2.09	08-09-09	14:11:32	Yes	No	
8	6017254	XTL Data	XTL Data	No	PM7.00.00.2.13	02-11-12	09:50:04	Yes	No	
8	6017255	CREMUL Journal	Coll. Import Journal	No	PM7.00.00.2.13	02-11-12	09:58:28	Yes	No	
8	6017256	CREMUL Journal Batches	Import Journal Batches	No	PM3.01.01.2.09	26-10-09	10:57:19	Yes	No	
8	6017257	CREMUL Jnl. Advice	Coll. Import Jnl. Advice	No	PM3.01.01.2.09	26-10-09	10:57:40	Yes	No	
8	6017258	CREMUL Jnl. Setup	Import jnl. Setup	No	PM3.01.01.2.09	26-10-09	10:58:03	Yes	No	
8	6017259	XTL Export Data - Archive	XTL Export Data - Archive	No	PM7.00.00.2.13	02-11-12	09:59:45	Yes	No	
8	6017260	XTL Export Data Adv. - Archive	XTL Export Data Adv. - Archive	No	PM3.01.01.2.09	01-03-10	14:09:17	Yes	No	
8	6085573	Document Capture Activities	Activities	Yes	DCW16.00.00.3.50.04	18-09-15	11:44:21	Yes	No	
8	6085574	Document Capture Role Center	Role Center	Yes	DCW17.00.00.3.50	23-01-15	16:45:43	Yes	No	
8	6085575	Document Capture Setup	Document Capture Setup Card	No	DCW17.00.00.3.50.06	23-01-14	01:00:00	Yes	No	
8	6085577	Scanning & OCR	Scanning & OCR	No	DCW17.00.00.3.50.05	02-12-13	01:00:00	Yes	No	
8	6085578	Document Category Card	Document Category	No	DCW16.00.00.3.50	13-09-13	01:00:00	Yes	No	
8	6085579	Document Category Subpage	Document Category Subpage	No	DCW16.00.00.3.00	06-07-10	01:00:00	Yes	No	
8	6085580	Document Category Subpage 2	Document Category Subpage 2	No	DCW16.00.00.3.50.06	27-01-14	01:00:00	Yes	No	
8	6085581	Document Category Doc. Sep.	Document Separator	No	DCW16.00.00.3.00	08-07-10	01:00:00	Yes	No	
8	6085582	Document Categories	Document Categories	No	DCW16.00.00.3.01	02-08-12	01:00:00	Yes	No	
8	6085583	OCR Language	OCR Language	No	DCW16.00.00.3.50	10-04-13	01:00:00	Yes	No	
8	6085584	Template Card	Template Card	No	DCW16.00.00.3.50	17-07-13	01:00:00	Yes	No	
8	6085585	Template Subpage	Template Subpage	No	DCW16.00.00.3.01	17-08-12	01:00:00	Yes	No	
8	6085586	Template Field Card	Template Field Card	No	DCW16.00.00.3.50.01	26-09-13	01:00:00	Yes	No	
8	6085587	Template Field Subpage	Template Field Subpage	No	DCW16.00.00.3.01	31-08-12	01:00:00	Yes	No	
8	6085588	Template Field Subpage 2	Template Field Subpage 2	No	DCW16.00.00.3.50.07	04-03-14	01:00:00	Yes	No	
8	6085589	Template Field Subpage 3	Template Field Subpage 3	No	DCW16.00.00.3.01	31-08-12	01:00:00	Yes	No	
8	6085590	Template Field Rules	Field Rules	No	DCW16.00.00.3.00	13-06-10	01:00:00	Yes	No	
8	6085591	Template List	Capture Template List	No	DCW16.00.00.3.50.06	27-01-14	01:00:00	Yes	No	
8	6085592	Data Translations	Translations	No	DCW16.00.00.3.00	15-07-10	01:00:00	Yes	No	
8	6085593	Document Capture Client Addin	Document Capture Client Addin	No	DCW17.00.00.3.50.05	23-11-13	01:00:00	Yes	No	
8	6085594	Document Card	Document Card	No	DCW17.00.00.3.50.06	26-01-14	01:00:00	Yes	No	
8	6085595	Document Header Fields ListPar	Document Header Fields ListPar	No	DCW16.00.00.3.50.05	19-11-13	01:00:00	Yes	No	
8	6085597	Document Lines ListPart	Document Lines ListPart	No	DCW16.00.00.3.50.05	11-11-13	01:00:00	Yes	No	
8	6085598	Document List	Document List	No	DCW16.00.00.3.50	27-08-13	01:00:00	Yes	No	
8	6085599	Document Comments ListPart	Document Comments ListPart	No	DCW16.00.00.3.00	16-06-10	01:00:00	Yes	No	
8	6085600	Document List With Image	Document Journal	No	DCW17.00.00.3.50.06	26-01-14	01:00:00	Yes	No	
8	6085601	Document Categories Part	Document Categories	No	DCW17.00.00.3.50	13-03-13	01:00:00	Yes	No	
8	6085602	Template Field List	Template Field List	No	DCW16.00.00.3.00	16-11-10	01:00:00	Yes	No	
8	6085603	Template Search Texts	Template Search Texts	No	DCW16.00.00.3.01	16-07-12	01:00:00	Yes	No	
8	6085604	Document Category Source Excl.	Source Exclusion	No	DCW16.00.00.3.50	18-07-13	01:00:00	Yes	No	
8	6085605	About Document Capture	About Document Capture	No	DCW16.00.00.3.50.05	24-11-13	01:00:00	Yes	No	
8	6085606	Document List for Source	Documents	No	DCW17.00.00.3.50.05	20-11-13	01:00:00	Yes	No	
8	6085607	Document Split Screen	Split & Merge Documents	No	DCW16.00.00.3.50	12-09-13	01:00:00	Yes	No	
8	6085608	Document Page Client Addin	Document Page Client Addin	No	DCW17.00.00.3.50.05	23-11-13	01:00:00	Yes	No	
8	6085609	Filter Source Record	Filter	No	DCW16.00.00.3.50.06	27-01-14	01:00:00	Yes	No	
8	6085610	DC Document Search	Document Search	No	DCW16.00.00.3.50	09-09-13	01:00:00	Yes	No	
8	6085620	Connection Endpoint	Connection Endpoint	No	DCW16.00.00.3.00	15-10-10	01:00:00	Yes	No	
8	6085700	Purch. Line Transl. Lookup	Purch. Line Transl. Lookup	No	DCW16.00.00.3.00	25-07-10	01:00:00	Yes	No	
8	6085701	Purch. Line Translations	Purch. Line Translations	No	DCW16.00.00.3.00	04-05-12	01:00:00	Yes	No	
8	6085702	Purch. Receipt Match	Receipt Matching	No	DCW17.00.00.3.50	17-05-13	01:00:00	Yes	No	
8	6085703	Purch. Receipt Match Subpage	Purch. Receipt Match Subpage	No	DCW16.00.00.3.50.06	23-01-14	01:00:00	Yes	No	
8	6085704	Purch. Return Shipment Match	Return Shipment Matching	No	DCW17.00.00.3.50	17-05-13	01:00:00	Yes	No	
8	6085705	Purch. Ret. Shpt. Match Subpag	Purch. Ret. Shpt. Match Subpage	No	DCW16.00.00.3.50.06	23-01-14	01:00:00	Yes	No	
8	6085706	Purch. Invoice With Image	Purchase Invoice	Yes	DCDK7.00.00.3.50.06	31-01-15	12:23:32	Yes	No	
8	6085707	Purch. Credit Memo With Image	Purchase Credit Memo	Yes	DCDK7.00.00.3.50	31-01-15	14:31:03	Yes	No	
8	6085708	Approval Entries by Approver	Approval Entries by Approver	No	DCW16.00.00.3.02	12-12-12	01:00:00	Yes	No	
8	6085709	Purch. Line Transl. Dimension	Purch. Line Dimensions	No	DCW16.00.00.3.00	21-08-10	01:00:00	Yes	No	
8	6085710	Purch. Approval Entries	Purch. Approval Entries	No	DCW17.00.00.3.50.07	16-03-14	01:00:00	Yes	No	
8	6085711	Purch. Approval Req. Entries	Approval Request Entries	Yes	DCW17.00.00.3.50	07-02-15	09:37:09	Yes	No	
8	6085712	Overdue Purch. Notific.Entries	Overdue Notification Entries	No	DCW16.00.00.3.01	25-08-12	01:00:00	Yes	No	
8	6085713	Purch. Approval Comment List	Purch. Approval Comment List	No	DCW16.00.00.3.50.06	27-01-14	01:00:00	Yes	No	
8	6085714	Purch. Header Amt. Posting	Purch. Posting Setup	No	DCW16.00.00.3.01	05-08-12	01:00:00	Yes	No	
8	6085715	Purch. Approval Cmt. ListPart	Purch. Approval Comments	No	DCW16.00.00.3.50.06	27-01-14	01:00:00	Yes	No	
8	6085717	Purch. Delegate to User	Delegate to User	No	DCW16.00.00.3.00	03-12-10	01:00:00	Yes	No	
8	6085721	Change Document Amount	Change Document Amount	No	DCW16.00.00.3.00	30-06-11	01:00:00	Yes	No	
8	6085722	Approval Comment FactBox	Approval Comments	Yes	DCW16.00.00.3.50.06	27-02-15	11:40:26	Yes	No	
8	6085723	Approval Log FactBox	Approval Log	No	DCW16.00.00.3.01	24-08-12	01:00:00	Yes	No	
8	6085725	Purchase Invoices DC	Purchase Invoices	Yes	DCW17.00.00.3.50	22-09-15	14:19:37	Yes	No	
8	6085726	Purchase Credit Memos DC	Purchase Credit Memos	Yes	DCW17.00.00.3.50	29-03-15	13:14:50	Yes	No	
8	6085727	DC Approval User Setup	Approval User Setup	Yes	DCW17.00.00.3.50	01-07-15	14:38:24	Yes	No	
8	6085728	Purchase Invoice Archive	Purchase Invoice Archive	No	DCW17.00.00.3.02	30-11-12	01:00:00	Yes	No	
8	6085729	Purchase Inv. Archive Subform	Lines	No	DCW16.00.00.3.00	26-12-11	01:00:00	Yes	No	
8	6085730	Purch. Allocation	Purch. Allocation	No	DCW16.00.00.3.50.07	10-03-14	01:00:00	Yes	No	
8	6085731	Purch. Allocation Subpage	Purch. Allocation Subpage	No	DCW16.00.00.3.50.07	05-03-14	01:00:00	Yes	No	
8	6085732	Purch. Allocation List	Purch. Allocation List	No	DCW16.00.00.3.50.07	10-03-14	01:00:00	Yes	No	
8	6085733	Purch. Allocation Entries	Purch. Allocation Entries	No	DCW16.00.00.3.50.07	06-03-14	01:00:00	Yes	No	
8	6085734	Purchase Credit Memo Archive	Purchase Credit Memo Archive	No	DCW17.00.00.3.02	30-11-12	01:00:00	Yes	No	
8	6085735	Purch Cr. Memo Arc Subform	Lines	No	DCW16.00.00.3.00	26-12-11	01:00:00	Yes	No	
8	6085736	Set-up Out of Office	Set-up Out of Office	No	DCW16.00.00.3.01	04-07-12	01:00:00	Yes	No	
8	6085737	Approval Sharing	Approval Sharing	No	DCW16.00.00.3.01	14-08-12	01:00:00	Yes	No	
8	6085738	Web Languages	Web Languages	No	DCW16.00.00.3.01	01-09-12	01:00:00	Yes	No	
8	6085739	Web User Card	Web User Card	No	DCW17.10.00.3.50.06	24-01-14	01:00:00	Yes	No	
8	6085740	Purch. Approval Entries Subp.	Purchase Lines	No	DCW17.00.00.3.02	02-12-12	01:00:00	Yes	No	
8	6085741	Event Entries	Event Entries	No	DCW16.00.00.3.02	30-11-12	01:00:00	Yes	No	
8	6085743	Approval Groups	Approval Groups	No	DCW16.00.00.3.00	23-05-12	01:00:00	Yes	No	
8	6085744	Approval Group Card	Approval Group Card	No	DCW17.00.00.3.50.07	04-03-14	01:00:00	Yes	No	
8	6085745	Advanced Approval Users	Advanced Approval Users	No	DCW16.00.00.3.00	30-05-12	01:00:00	Yes	No	
8	6085746	User Formatting List	User Formatting List	No	DCW16.00.00.3.01	05-07-12	01:00:00	Yes	No	
8	6085747	Time Zone List	Time Zone List	No	DCW16.00.00.3.01	05-07-12	01:00:00	Yes	No	
8	6085748	Approval User Dimenion Select.	Approval User Dimenion Selection	No	DCW16.00.00.3.00	23-05-12	01:00:00	Yes	No	
8	6085750	Approval Group Card Subpage	Approval Group Card Subpage	No	DCW16.00.00.3.00	22-05-12	01:00:00	Yes	No	
8	6085754	Approval Reminder E-Mail Setup	Approval Reminder E-Mail Setup	No	DCW16.00.00.3.01	05-07-12	01:00:00	Yes	No	
8	6085755	E-mail Text	E-mail Text	No	DCW16.00.00.3.01	05-07-12	01:00:00	Yes	No	
8	6085756	Approval Flows	Approval Flows	No	DCW16.00.00.3.50	04-03-13	01:00:00	Yes	No	
8	6085757	Approval Flow Lines	Approvers	No	DCW16.00.00.3.50	01-03-13	01:00:00	Yes	No	
8	6085758	Document Category Ident. Field	Identification Fields	No	DCW16.00.00.3.50	23-08-13	01:00:00	Yes	No	
8	6085759	Document Files Factbox	Documents	No	DCW17.00.00.3.50.01	26-09-13	01:00:00	Yes	No	
8	6085760	Document Files Factbox 2	Documents	No	DCW17.00.00.3.50.05	24-11-13	01:00:00	Yes	No	
8	6085761	Purch. Doc. Match Spec. List	Match Specification	No	DCW16.00.00.3.50.05	19-11-13	01:00:00	Yes	No	
8	6085762	Table Filter Field List	Table Filters	No	DCW16.00.00.3.50	13-09-13	01:00:00	Yes	No	
8	6085780	New Document Dialog	Create New Document	No	DCW17.00.00.3.50	15-08-13	01:00:00	Yes	No	
8	6085781	Rename Document Dialog	Rename Document Dialog	No	DCW17.00.00.3.50.05	24-11-13	01:00:00	Yes	No	
8	6086000	Web Setup (WS)	Web Setup (WS)	No	DCOW13.70.00.3.50	23-08-13	01:00:00	Yes	No	
8	6086001	Approval Entries (WS)	Approval Entries (WS)	No	DCOW13.70.00.3.00	01-07-11	01:00:00	Yes	No	
8	6086002	Purch. Doc. (WS)	Purch. Doc. (WS)	No	DCOW13.70.00.3.50.06	23-01-14	01:00:00	Yes	No	
8	6086003	Purch. Doc. Lines (WS)	Lines	No	DCOW13.70.00.3.50	23-08-13	01:00:00	Yes	No	
8	6086004	Purch. Doc. Appr. En. (WS)	Purch. Doc. Appr. En. (WS)	No	DCOW13.70.00.3.02.01	27-02-13	01:00:00	Yes	No	
8	6086005	Purch. Doc. Appr. Cmt. (WS)	Purch. Doc. Appr. Cmt. (WS)	No	DCOW13.70.00.3.02.01	27-02-13	01:00:00	Yes	No	
8	6086006	Purch. Appr. Comments (WS)	Purch. Appr. Comments (WS)	No	DCOW13.70.00.3.00	30-05-11	01:00:00	Yes	No	
8	6086007	Web Users (WS)	Web Users (WS)	No	DCOW13.70.00.3.00	11-11-11	01:00:00	Yes	No	
8	6086008	Purch. Delegate to User (WS)	Purch. Delegate to User (WS)	No	DCOW13.70.00.3.00	30-05-11	01:00:00	Yes	No	
8	6086009	Web User Mostly Used (WS)	Web User Mostly Used (WS)	No	DCOW13.70.00.3.02	09-12-12	01:00:00	Yes	No	
8	6086010	Web User List Items (WS)	Web User List Items (WS)	No	DCOW13.70.00.3.00	09-06-11	01:00:00	Yes	No	
8	6086011	Item List (WS)	Item List (WS)	No	DCOW13.70.00.3.00	09-06-11	01:00:00	Yes	No	
8	6086012	Fixed Asset List (WS)	Fixed Asset List (WS)	No	DCOW13.70.00.3.00	08-06-11	01:00:00	Yes	No	
8	6086013	Item Charge List (WS)	Item Charge List (WS)	No	DCOW13.70.00.3.00	08-06-11	01:00:00	Yes	No	
8	6086014	Dimension Value List (WS)	Dimension Value List (WS)	No	DCOW13.70.00.3.00	10-06-11	01:00:00	Yes	No	
8	6086015	Job List (WS)	Job List (WS)	No	DCOW13.70.00.3.00	28-08-13	01:00:00	Yes	No	
8	6086016	Job Task List (WS)	Job Task List (WS)	No	DCOW15.00.00.3.02	15-06-11	01:00:00	Yes	No	
8	6086017	Purch. Post. Inv. List (WS)	Purch. Post. Inv. List (WS)	No	DCOW13.70.00.3.00	15-08-11	01:00:00	Yes	No	
8	6086018	Purch. Post.Cr.Memo. List (WS)	Purch. Post.Cr.Memo. List (WS)	No	DCOW13.70.00.3.00	15-08-11	01:00:00	Yes	No	
8	6086019	Purch. Posted Inv. (WS)	Purch. Posted Inv. (WS)	No	DCOW13.70.00.3.50.06	23-01-14	01:00:00	Yes	No	
8	6086020	Purch. Posted Inv. Lines (WS)	Lines	No	DCOW13.70.00.3.02.01	27-02-13	01:00:00	Yes	No	
8	6086021	Purch. Posted Cr. Memo (WS)	Purch. Posted Cr. Memo (WS)	No	DCOW13.70.00.3.50.06	23-01-14	01:00:00	Yes	No	
8	6086022	Purch. Post. Cr.Mem Lines (WS)	Lines	No	DCOW13.70.00.3.02.01	27-02-13	01:00:00	Yes	No	
8	6086023	Purch. Posted Appr. Entry (WS)	Purch. Posted Appr. Entry (WS)	No	DCOW13.70.00.3.02.01	27-02-13	01:00:00	Yes	No	
8	6086024	Purch. Posted Appr. Cmt. (WS)	Purch. Posted Appr. Cmt. (WS)	No	DCOW13.70.00.3.02.01	27-02-13	01:00:00	Yes	No	
8	6086025	VAT Prod.Post. Group List (WS)	VAT Prod.Post. Group List (WS)	No	DCOW13.70.00.3.00	09-08-11	01:00:00	Yes	No	
8	6086026	Prod. Post. Group List (WS)	Prod. Post. Group List (WS)	No	DCOW13.70.00.3.00	08-11-11	01:00:00	Yes	No	
8	6086027	Web Posted Doc. Search (WS)	Web Posted Doc. Search (WS)	No	DCOW13.70.00.3.00	11-11-11	01:00:00	Yes	No	
8	6086028	Web User Company (WS)	Web User Company (WS)	No	DCOW13.70.00.3.00	26-01-12	01:00:00	Yes	No	
8	6086029	Unit of Measure (WS)	Unit of Measure (WS)	No	DCOW13.70.00.3.00	21-04-12	01:00:00	Yes	No	
8	6086030	Web User	Web User	No	DCW17.10.00.3.50.06	24-01-14	01:00:00	Yes	No	
8	6086031	Web User Mostly Used	Web User Mostly Used	No	DCW16.00.00.3.02	16-02-12	01:00:00	Yes	No	
8	6086032	Web User List	User List	No	DCW16.00.00.3.02	16-02-12	01:00:00	Yes	No	
8	6086033	Web User List Item	User List Item	No	DCW16.00.00.3.02	02-12-12	01:00:00	Yes	No	
8	6086034	Approval Sharing (WS)	Approval Sharing (WS)	No	DCOW13.70.00.3.01	28-06-12	01:00:00	Yes	No	
8	6086035	Web Language (WS)	Web Language (WS)	No	DCOW13.70.00.3.01	26-06-12	01:00:00	Yes	No	
8	6086036	Web Help (WS)	Web Help (WS)	No	DCOW13.70.00.3.01	02-08-12	01:00:00	Yes	No	
8	6086037	Web Help	Web Help	No	DCW16.00.00.3.02	02-08-12	01:00:00	Yes	No	
8	6086038	Purch. Doc. Files (WS)	Purch. Doc. Files (WS)	No	DCOW13.70.00.3.50	28-08-13	01:00:00	Yes	No	
8	99000750	Work Shifts	Work Shifts	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	99000751	Shop Calendars	Shop Calendars	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000752	Shop Calendar Working Days	Shop Calendar Working Days	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	99000753	Shop Calendar Holidays	Shop Calendar Holidays	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	99000754	Work Center Card	Work Center Card	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000755	Work Center List	Work Center List	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
8	99000756	Work Center Statistics	Work Center Statistics	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000758	Work Center Groups	Work Center Groups	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000759	Calendar Entries	Calendar Entries	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	99000760	Machine Center Card	Machine Center Card	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000761	Machine Center List	Machine Center List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000762	Machine Center Statistics	Machine Center Statistics	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000764	Routing List	Routing List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000765	Routing Lines	Lines	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000766	Routing	Routing	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000767	Routing Version Lines	Lines	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000768	Manufacturing Setup	Manufacturing Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000769	Work Center Calendar	Work Center Calendar	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000770	Machine Center Calendar	Machine Center Calendar	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000771	Work Ctr. Group Calendar	Work Ctr. Group Calendar	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000772	Absence	Absence	No	NAVW17.10.00.37799	28-08-14	12:00:00	Yes	No	
8	99000773	Capacity Journal	Capacity Journal	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000778	Recurring Capacity Journal	Recurring Capacity Journal	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000779	Stop Codes	Stop Codes	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	99000780	Scrap Codes	Scrap Codes	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	99000782	Where-Used Item List	Where-Used	No	NAVW13.60	26-07-02	12:00:00	Yes	No	
8	99000784	Manufacturing Comment Sheet	Comment Sheet	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	99000785	Manufacturing Comment List	Comment List	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	99000786	Production BOM	Production BOM	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000787	Production BOM List	Production BOM List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000788	Production BOM Lines	Lines	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000789	Production BOM Version Lines	Lines	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000790	Family	Family	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000791	Family List	Family List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000792	Family Lines	Lines	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	99000793	Family Line List	Family Line List	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	99000794	Routing Comment Sheet	Comment Sheet	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	99000795	Prod. Order BOM Cmt. Sheet	Comment Sheet	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	99000796	Routing Comment List	Comment List	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	99000797	Prod. BOM Comment List	Comment List	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	99000798	Routing Links	Routing Links	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000799	Standard Tasks	Standard Tasks	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000800	Prod. BOM Version List	Prod. BOM Version List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000802	Capacity Units of Measure	Capacity Units of Measure	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	99000803	Standard Task Tools	Standard Task Tools	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	99000804	Standard Task Personnel	Standard Task Personnel	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	99000805	Standard Task Qlty Measures	Standard Task Qlty Measures	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	99000806	Quality Measures	Quality Measures	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	99000807	Standard Task Descript. Sheet	Standard Task Descript. Sheet	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	99000808	Routing Version List	Routing Version List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000809	Production BOM Version	Production BOM Version	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000810	Routing Version	Routing Version	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	99000811	Prod. BOM Where-Used	Prod. BOM Where-Used	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	99000812	Prod. BOM Matrix per Version	Prod. BOM Matrix per Version	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
